"","Value1","Value2","Set"
"1392",10,21.5443469003188,113
"1393",12.1152765862859,14.6779926762207,113
"1394",12.1152765862859,46.4158883361278,113
"1395",14.6779926762207,26.1015721568254,113
"1396",17.7827941003892,26.1015721568254,113
"1397",17.7827941003892,38.3118684955729,113
"1398",21.5443469003188,56.2341325190349,113
"1399",31.6227766016838,38.3118684955729,113
"1400",31.6227766016838,46.4158883361278,113
"1401",10,56.2341325190349,112
"1402",10,21.5443469003188,112
"1403",12.1152765862859,14.6779926762207,112
"1404",12.1152765862859,46.4158883361278,112
"1405",14.6779926762207,21.5443469003188,112
"1406",17.7827941003892,38.3118684955729,112
"1407",17.7827941003892,46.4158883361278,112
"1408",26.1015721568254,31.6227766016838,112
"1409",26.1015721568254,38.3118684955729,112
"1410",31.6227766016838,56.2341325190349,112
"1411",10,56.2341325190349,111
"1412",10,21.5443469003188,111
"1413",12.1152765862859,14.6779926762207,111
"1414",12.1152765862859,46.4158883361278,111
"1415",14.6779926762207,21.5443469003188,111
"1416",17.7827941003892,31.6227766016838,111
"1417",17.7827941003892,46.4158883361278,111
"1418",26.1015721568254,38.3118684955729,111
"1419",26.1015721568254,56.2341325190349,111
"1420",31.6227766016838,38.3118684955729,111
"1421",10,56.2341325190349,110
"1422",10,21.5443469003188,110
"1423",12.1152765862859,14.6779926762207,110
"1424",12.1152765862859,31.6227766016838,110
"1425",14.6779926762207,56.2341325190349,110
"1426",17.7827941003892,26.1015721568254,110
"1427",17.7827941003892,38.3118684955729,110
"1428",21.5443469003188,31.6227766016838,110
"1429",26.1015721568254,46.4158883361278,110
"1430",38.3118684955729,46.4158883361278,110
"1431",10,56.2341325190349,109
"1432",10,21.5443469003188,109
"1433",12.1152765862859,14.6779926762207,109
"1434",12.1152765862859,31.6227766016838,109
"1435",14.6779926762207,56.2341325190349,109
"1436",17.7827941003892,26.1015721568254,109
"1437",17.7827941003892,31.6227766016838,109
"1438",21.5443469003188,46.4158883361278,109
"1439",26.1015721568254,38.3118684955729,109
"1440",38.3118684955729,46.4158883361278,109
"1441",10,56.2341325190349,108
"1442",10,21.5443469003188,108
"1443",12.1152765862859,14.6779926762207,108
"1444",12.1152765862859,31.6227766016838,108
"1445",14.6779926762207,56.2341325190349,108
"1446",17.7827941003892,21.5443469003188,108
"1447",17.7827941003892,38.3118684955729,108
"1448",26.1015721568254,38.3118684955729,108
"1449",26.1015721568254,46.4158883361278,108
"1450",31.6227766016838,46.4158883361278,108
"1451",10,56.2341325190349,107
"1452",10,21.5443469003188,107
"1453",12.1152765862859,14.6779926762207,107
"1454",12.1152765862859,26.1015721568254,107
"1455",14.6779926762207,56.2341325190349,107
"1456",17.7827941003892,31.6227766016838,107
"1457",17.7827941003892,46.4158883361278,107
"1458",21.5443469003188,31.6227766016838,107
"1459",26.1015721568254,38.3118684955729,107
"1460",38.3118684955729,46.4158883361278,107
"1461",10,56.2341325190349,106
"1462",10,21.5443469003188,106
"1463",12.1152765862859,14.6779926762207,106
"1464",12.1152765862859,26.1015721568254,106
"1465",14.6779926762207,56.2341325190349,106
"1466",17.7827941003892,26.1015721568254,106
"1467",17.7827941003892,46.4158883361278,106
"1468",21.5443469003188,38.3118684955729,106
"1469",31.6227766016838,38.3118684955729,106
"1470",31.6227766016838,46.4158883361278,106
"1471",10,56.2341325190349,105
"1472",10,21.5443469003188,105
"1473",12.1152765862859,14.6779926762207,105
"1474",12.1152765862859,21.5443469003188,105
"1475",14.6779926762207,56.2341325190349,105
"1476",17.7827941003892,38.3118684955729,105
"1477",17.7827941003892,46.4158883361278,105
"1478",26.1015721568254,31.6227766016838,105
"1479",26.1015721568254,38.3118684955729,105
"1480",31.6227766016838,46.4158883361278,105
"1481",10,56.2341325190349,104
"1482",10,17.7827941003892,104
"1483",12.1152765862859,31.6227766016838,104
"1484",12.1152765862859,46.4158883361278,104
"1485",14.6779926762207,21.5443469003188,104
"1486",14.6779926762207,31.6227766016838,104
"1487",17.7827941003892,38.3118684955729,104
"1488",21.5443469003188,26.1015721568254,104
"1489",26.1015721568254,38.3118684955729,104
"1490",46.4158883361278,56.2341325190349,104
"1491",10,56.2341325190349,103
"1492",10,17.7827941003892,103
"1493",12.1152765862859,31.6227766016838,103
"1494",12.1152765862859,46.4158883361278,103
"1495",14.6779926762207,21.5443469003188,103
"1496",14.6779926762207,31.6227766016838,103
"1497",17.7827941003892,21.5443469003188,103
"1498",26.1015721568254,38.3118684955729,103
"1499",26.1015721568254,56.2341325190349,103
"1500",38.3118684955729,46.4158883361278,103
"1501",10,56.2341325190349,102
"1502",10,17.7827941003892,102
"1503",12.1152765862859,31.6227766016838,102
"1504",12.1152765862859,46.4158883361278,102
"1505",14.6779926762207,17.7827941003892,102
"1506",14.6779926762207,31.6227766016838,102
"1507",21.5443469003188,26.1015721568254,102
"1508",21.5443469003188,46.4158883361278,102
"1509",26.1015721568254,38.3118684955729,102
"1510",38.3118684955729,56.2341325190349,102
"1511",10,56.2341325190349,101
"1512",10,17.7827941003892,101
"1513",12.1152765862859,31.6227766016838,101
"1514",12.1152765862859,46.4158883361278,101
"1515",14.6779926762207,17.7827941003892,101
"1516",14.6779926762207,21.5443469003188,101
"1517",21.5443469003188,46.4158883361278,101
"1518",26.1015721568254,38.3118684955729,101
"1519",26.1015721568254,56.2341325190349,101
"1520",31.6227766016838,38.3118684955729,101
"1521",10,56.2341325190349,100
"1522",10,17.7827941003892,100
"1523",12.1152765862859,26.1015721568254,100
"1524",12.1152765862859,46.4158883361278,100
"1525",14.6779926762207,31.6227766016838,100
"1526",14.6779926762207,38.3118684955729,100
"1527",17.7827941003892,21.5443469003188,100
"1528",21.5443469003188,31.6227766016838,100
"1529",26.1015721568254,38.3118684955729,100
"1530",46.4158883361278,56.2341325190349,100
"1531",10,56.2341325190349,99
"1532",10,17.7827941003892,99
"1533",12.1152765862859,26.1015721568254,99
"1534",12.1152765862859,46.4158883361278,99
"1535",14.6779926762207,31.6227766016838,99
"1536",14.6779926762207,38.3118684955729,99
"1537",17.7827941003892,21.5443469003188,99
"1538",21.5443469003188,26.1015721568254,99
"1539",31.6227766016838,46.4158883361278,99
"1540",38.3118684955729,56.2341325190349,99
"1541",10,56.2341325190349,98
"1542",10,17.7827941003892,98
"1543",12.1152765862859,26.1015721568254,98
"1544",12.1152765862859,46.4158883361278,98
"1545",14.6779926762207,21.5443469003188,98
"1546",14.6779926762207,38.3118684955729,98
"1547",17.7827941003892,38.3118684955729,98
"1548",21.5443469003188,31.6227766016838,98
"1549",26.1015721568254,31.6227766016838,98
"1550",46.4158883361278,56.2341325190349,98
"1551",10,56.2341325190349,97
"1552",10,17.7827941003892,97
"1553",12.1152765862859,26.1015721568254,97
"1554",12.1152765862859,46.4158883361278,97
"1555",14.6779926762207,21.5443469003188,97
"1556",14.6779926762207,38.3118684955729,97
"1557",17.7827941003892,21.5443469003188,97
"1558",26.1015721568254,56.2341325190349,97
"1559",31.6227766016838,38.3118684955729,97
"1560",31.6227766016838,46.4158883361278,97
"1561",10,56.2341325190349,96
"1562",10,17.7827941003892,96
"1563",12.1152765862859,26.1015721568254,96
"1564",12.1152765862859,46.4158883361278,96
"1565",14.6779926762207,21.5443469003188,96
"1566",14.6779926762207,31.6227766016838,96
"1567",17.7827941003892,46.4158883361278,96
"1568",21.5443469003188,26.1015721568254,96
"1569",31.6227766016838,38.3118684955729,96
"1570",38.3118684955729,56.2341325190349,96
"1571",10,56.2341325190349,95
"1572",10,17.7827941003892,95
"1573",12.1152765862859,26.1015721568254,95
"1574",12.1152765862859,46.4158883361278,95
"1575",14.6779926762207,21.5443469003188,95
"1576",14.6779926762207,31.6227766016838,95
"1577",17.7827941003892,26.1015721568254,95
"1578",21.5443469003188,56.2341325190349,95
"1579",31.6227766016838,38.3118684955729,95
"1580",38.3118684955729,46.4158883361278,95
"1581",10,56.2341325190349,94
"1582",10,17.7827941003892,94
"1583",12.1152765862859,26.1015721568254,94
"1584",12.1152765862859,46.4158883361278,94
"1585",14.6779926762207,17.7827941003892,94
"1586",14.6779926762207,38.3118684955729,94
"1587",21.5443469003188,31.6227766016838,94
"1588",21.5443469003188,46.4158883361278,94
"1589",26.1015721568254,31.6227766016838,94
"1590",38.3118684955729,56.2341325190349,94
"1591",10,56.2341325190349,93
"1592",10,17.7827941003892,93
"1593",12.1152765862859,26.1015721568254,93
"1594",12.1152765862859,46.4158883361278,93
"1595",14.6779926762207,17.7827941003892,93
"1596",14.6779926762207,31.6227766016838,93
"1597",21.5443469003188,31.6227766016838,93
"1598",21.5443469003188,56.2341325190349,93
"1599",26.1015721568254,38.3118684955729,93
"1600",38.3118684955729,46.4158883361278,93
"1601",10,56.2341325190349,92
"1602",10,17.7827941003892,92
"1603",12.1152765862859,26.1015721568254,92
"1604",12.1152765862859,31.6227766016838,92
"1605",14.6779926762207,21.5443469003188,92
"1606",14.6779926762207,56.2341325190349,92
"1607",17.7827941003892,38.3118684955729,92
"1608",21.5443469003188,26.1015721568254,92
"1609",31.6227766016838,46.4158883361278,92
"1610",38.3118684955729,46.4158883361278,92
"1611",10,56.2341325190349,91
"1612",10,17.7827941003892,91
"1613",12.1152765862859,26.1015721568254,91
"1614",12.1152765862859,31.6227766016838,91
"1615",14.6779926762207,21.5443469003188,91
"1616",14.6779926762207,56.2341325190349,91
"1617",17.7827941003892,26.1015721568254,91
"1618",21.5443469003188,46.4158883361278,91
"1619",31.6227766016838,38.3118684955729,91
"1620",38.3118684955729,46.4158883361278,91
"1621",10,56.2341325190349,90
"1622",10,17.7827941003892,90
"1623",12.1152765862859,26.1015721568254,90
"1624",12.1152765862859,31.6227766016838,90
"1625",14.6779926762207,17.7827941003892,90
"1626",14.6779926762207,56.2341325190349,90
"1627",21.5443469003188,31.6227766016838,90
"1628",21.5443469003188,46.4158883361278,90
"1629",26.1015721568254,38.3118684955729,90
"1630",38.3118684955729,46.4158883361278,90
"1631",10,56.2341325190349,89
"1632",10,17.7827941003892,89
"1633",12.1152765862859,17.7827941003892,89
"1634",12.1152765862859,46.4158883361278,89
"1635",14.6779926762207,31.6227766016838,89
"1636",14.6779926762207,38.3118684955729,89
"1637",21.5443469003188,26.1015721568254,89
"1638",21.5443469003188,46.4158883361278,89
"1639",26.1015721568254,31.6227766016838,89
"1640",38.3118684955729,56.2341325190349,89
"1641",10,56.2341325190349,88
"1642",10,17.7827941003892,88
"1643",12.1152765862859,17.7827941003892,88
"1644",12.1152765862859,46.4158883361278,88
"1645",14.6779926762207,31.6227766016838,88
"1646",14.6779926762207,38.3118684955729,88
"1647",21.5443469003188,26.1015721568254,88
"1648",21.5443469003188,31.6227766016838,88
"1649",26.1015721568254,56.2341325190349,88
"1650",38.3118684955729,46.4158883361278,88
"1651",10,56.2341325190349,87
"1652",10,17.7827941003892,87
"1653",12.1152765862859,17.7827941003892,87
"1654",12.1152765862859,46.4158883361278,87
"1655",14.6779926762207,21.5443469003188,87
"1656",14.6779926762207,38.3118684955729,87
"1657",21.5443469003188,46.4158883361278,87
"1658",26.1015721568254,31.6227766016838,87
"1659",26.1015721568254,56.2341325190349,87
"1660",31.6227766016838,38.3118684955729,87
"1661",10,56.2341325190349,86
"1662",10,17.7827941003892,86
"1663",12.1152765862859,17.7827941003892,86
"1664",12.1152765862859,31.6227766016838,86
"1665",14.6779926762207,31.6227766016838,86
"1666",14.6779926762207,56.2341325190349,86
"1667",21.5443469003188,26.1015721568254,86
"1668",21.5443469003188,46.4158883361278,86
"1669",26.1015721568254,38.3118684955729,86
"1670",38.3118684955729,46.4158883361278,86
"1671",10,56.2341325190349,85
"1672",10,17.7827941003892,85
"1673",12.1152765862859,17.7827941003892,85
"1674",12.1152765862859,26.1015721568254,85
"1675",14.6779926762207,38.3118684955729,85
"1676",14.6779926762207,56.2341325190349,85
"1677",21.5443469003188,31.6227766016838,85
"1678",21.5443469003188,46.4158883361278,85
"1679",26.1015721568254,31.6227766016838,85
"1680",38.3118684955729,46.4158883361278,85
"1681",10,56.2341325190349,84
"1682",10,17.7827941003892,84
"1683",12.1152765862859,17.7827941003892,84
"1684",12.1152765862859,26.1015721568254,84
"1685",14.6779926762207,38.3118684955729,84
"1686",14.6779926762207,56.2341325190349,84
"1687",21.5443469003188,26.1015721568254,84
"1688",21.5443469003188,46.4158883361278,84
"1689",31.6227766016838,38.3118684955729,84
"1690",31.6227766016838,46.4158883361278,84
"1691",10,56.2341325190349,83
"1692",10,17.7827941003892,83
"1693",12.1152765862859,14.6779926762207,83
"1694",12.1152765862859,46.4158883361278,83
"1695",14.6779926762207,38.3118684955729,83
"1696",17.7827941003892,38.3118684955729,83
"1697",21.5443469003188,26.1015721568254,83
"1698",21.5443469003188,31.6227766016838,83
"1699",26.1015721568254,56.2341325190349,83
"1700",31.6227766016838,46.4158883361278,83
"1701",10,56.2341325190349,82
"1702",10,17.7827941003892,82
"1703",12.1152765862859,14.6779926762207,82
"1704",12.1152765862859,46.4158883361278,82
"1705",14.6779926762207,38.3118684955729,82
"1706",17.7827941003892,26.1015721568254,82
"1707",21.5443469003188,31.6227766016838,82
"1708",21.5443469003188,46.4158883361278,82
"1709",26.1015721568254,56.2341325190349,82
"1710",31.6227766016838,38.3118684955729,82
"1711",10,56.2341325190349,81
"1712",10,17.7827941003892,81
"1713",12.1152765862859,14.6779926762207,81
"1714",12.1152765862859,46.4158883361278,81
"1715",14.6779926762207,31.6227766016838,81
"1716",17.7827941003892,38.3118684955729,81
"1717",21.5443469003188,26.1015721568254,81
"1718",21.5443469003188,56.2341325190349,81
"1719",26.1015721568254,38.3118684955729,81
"1720",31.6227766016838,46.4158883361278,81
"1721",10,56.2341325190349,80
"1722",10,17.7827941003892,80
"1723",12.1152765862859,14.6779926762207,80
"1724",12.1152765862859,46.4158883361278,80
"1725",14.6779926762207,31.6227766016838,80
"1726",17.7827941003892,26.1015721568254,80
"1727",21.5443469003188,46.4158883361278,80
"1728",21.5443469003188,56.2341325190349,80
"1729",26.1015721568254,38.3118684955729,80
"1730",31.6227766016838,38.3118684955729,80
"1731",10,56.2341325190349,79
"1732",10,17.7827941003892,79
"1733",12.1152765862859,14.6779926762207,79
"1734",12.1152765862859,31.6227766016838,79
"1735",14.6779926762207,56.2341325190349,79
"1736",17.7827941003892,38.3118684955729,79
"1737",21.5443469003188,26.1015721568254,79
"1738",21.5443469003188,46.4158883361278,79
"1739",26.1015721568254,38.3118684955729,79
"1740",31.6227766016838,46.4158883361278,79
"1741",10,56.2341325190349,78
"1742",10,17.7827941003892,78
"1743",12.1152765862859,14.6779926762207,78
"1744",12.1152765862859,26.1015721568254,78
"1745",14.6779926762207,56.2341325190349,78
"1746",17.7827941003892,46.4158883361278,78
"1747",21.5443469003188,31.6227766016838,78
"1748",21.5443469003188,46.4158883361278,78
"1749",26.1015721568254,38.3118684955729,78
"1750",31.6227766016838,38.3118684955729,78
"1751",10,56.2341325190349,77
"1752",10,14.6779926762207,77
"1753",12.1152765862859,31.6227766016838,77
"1754",12.1152765862859,46.4158883361278,77
"1755",14.6779926762207,31.6227766016838,77
"1756",17.7827941003892,26.1015721568254,77
"1757",17.7827941003892,38.3118684955729,77
"1758",21.5443469003188,26.1015721568254,77
"1759",21.5443469003188,38.3118684955729,77
"1760",46.4158883361278,56.2341325190349,77
"1761",10,56.2341325190349,76
"1762",10,14.6779926762207,76
"1763",12.1152765862859,31.6227766016838,76
"1764",12.1152765862859,46.4158883361278,76
"1765",14.6779926762207,31.6227766016838,76
"1766",17.7827941003892,21.5443469003188,76
"1767",17.7827941003892,38.3118684955729,76
"1768",21.5443469003188,26.1015721568254,76
"1769",26.1015721568254,46.4158883361278,76
"1770",38.3118684955729,56.2341325190349,76
"1771",10,56.2341325190349,75
"1772",10,14.6779926762207,75
"1773",12.1152765862859,31.6227766016838,75
"1774",12.1152765862859,46.4158883361278,75
"1775",14.6779926762207,31.6227766016838,75
"1776",17.7827941003892,21.5443469003188,75
"1777",17.7827941003892,26.1015721568254,75
"1778",21.5443469003188,38.3118684955729,75
"1779",26.1015721568254,56.2341325190349,75
"1780",38.3118684955729,46.4158883361278,75
"1781",10,56.2341325190349,74
"1782",10,14.6779926762207,74
"1783",12.1152765862859,31.6227766016838,74
"1784",12.1152765862859,46.4158883361278,74
"1785",14.6779926762207,26.1015721568254,74
"1786",17.7827941003892,21.5443469003188,74
"1787",17.7827941003892,38.3118684955729,74
"1788",21.5443469003188,46.4158883361278,74
"1789",26.1015721568254,31.6227766016838,74
"1790",38.3118684955729,56.2341325190349,74
"1791",10,56.2341325190349,73
"1792",10,14.6779926762207,73
"1793",12.1152765862859,31.6227766016838,73
"1794",12.1152765862859,46.4158883361278,73
"1795",14.6779926762207,26.1015721568254,73
"1796",17.7827941003892,21.5443469003188,73
"1797",17.7827941003892,38.3118684955729,73
"1798",21.5443469003188,31.6227766016838,73
"1799",26.1015721568254,56.2341325190349,73
"1800",38.3118684955729,46.4158883361278,73
"1801",10,56.2341325190349,72
"1802",10,14.6779926762207,72
"1803",12.1152765862859,31.6227766016838,72
"1804",12.1152765862859,46.4158883361278,72
"1805",14.6779926762207,21.5443469003188,72
"1806",17.7827941003892,31.6227766016838,72
"1807",17.7827941003892,38.3118684955729,72
"1808",21.5443469003188,26.1015721568254,72
"1809",26.1015721568254,56.2341325190349,72
"1810",38.3118684955729,46.4158883361278,72
"1811",10,56.2341325190349,71
"1812",10,14.6779926762207,71
"1813",12.1152765862859,31.6227766016838,71
"1814",12.1152765862859,46.4158883361278,71
"1815",14.6779926762207,21.5443469003188,71
"1816",17.7827941003892,21.5443469003188,71
"1817",17.7827941003892,38.3118684955729,71
"1818",26.1015721568254,46.4158883361278,71
"1819",26.1015721568254,56.2341325190349,71
"1820",31.6227766016838,38.3118684955729,71
"1821",10,56.2341325190349,70
"1822",10,14.6779926762207,70
"1823",12.1152765862859,31.6227766016838,70
"1824",12.1152765862859,46.4158883361278,70
"1825",14.6779926762207,17.7827941003892,70
"1826",17.7827941003892,38.3118684955729,70
"1827",21.5443469003188,26.1015721568254,70
"1828",21.5443469003188,46.4158883361278,70
"1829",26.1015721568254,38.3118684955729,70
"1830",31.6227766016838,56.2341325190349,70
"1831",10,56.2341325190349,69
"1832",10,14.6779926762207,69
"1833",12.1152765862859,31.6227766016838,69
"1834",12.1152765862859,46.4158883361278,69
"1835",14.6779926762207,17.7827941003892,69
"1836",17.7827941003892,38.3118684955729,69
"1837",21.5443469003188,26.1015721568254,69
"1838",21.5443469003188,38.3118684955729,69
"1839",26.1015721568254,56.2341325190349,69
"1840",31.6227766016838,46.4158883361278,69
"1841",10,56.2341325190349,68
"1842",10,14.6779926762207,68
"1843",12.1152765862859,31.6227766016838,68
"1844",12.1152765862859,46.4158883361278,68
"1845",14.6779926762207,17.7827941003892,68
"1846",17.7827941003892,26.1015721568254,68
"1847",21.5443469003188,38.3118684955729,68
"1848",21.5443469003188,46.4158883361278,68
"1849",26.1015721568254,56.2341325190349,68
"1850",31.6227766016838,38.3118684955729,68
"1851",10,56.2341325190349,67
"1852",10,14.6779926762207,67
"1853",12.1152765862859,26.1015721568254,67
"1854",12.1152765862859,46.4158883361278,67
"1855",14.6779926762207,38.3118684955729,67
"1856",17.7827941003892,31.6227766016838,67
"1857",17.7827941003892,38.3118684955729,67
"1858",21.5443469003188,26.1015721568254,67
"1859",21.5443469003188,31.6227766016838,67
"1860",46.4158883361278,56.2341325190349,67
"1861",10,56.2341325190349,66
"1862",10,14.6779926762207,66
"1863",12.1152765862859,26.1015721568254,66
"1864",12.1152765862859,46.4158883361278,66
"1865",14.6779926762207,38.3118684955729,66
"1866",17.7827941003892,21.5443469003188,66
"1867",17.7827941003892,38.3118684955729,66
"1868",21.5443469003188,26.1015721568254,66
"1869",31.6227766016838,46.4158883361278,66
"1870",31.6227766016838,56.2341325190349,66
"1871",10,56.2341325190349,65
"1872",10,14.6779926762207,65
"1873",12.1152765862859,26.1015721568254,65
"1874",12.1152765862859,46.4158883361278,65
"1875",14.6779926762207,38.3118684955729,65
"1876",17.7827941003892,21.5443469003188,65
"1877",17.7827941003892,31.6227766016838,65
"1878",21.5443469003188,46.4158883361278,65
"1879",26.1015721568254,31.6227766016838,65
"1880",38.3118684955729,56.2341325190349,65
"1881",10,56.2341325190349,64
"1882",10,14.6779926762207,64
"1883",12.1152765862859,26.1015721568254,64
"1884",12.1152765862859,46.4158883361278,64
"1885",14.6779926762207,38.3118684955729,64
"1886",17.7827941003892,21.5443469003188,64
"1887",17.7827941003892,31.6227766016838,64
"1888",21.5443469003188,31.6227766016838,64
"1889",26.1015721568254,56.2341325190349,64
"1890",38.3118684955729,46.4158883361278,64
"1891",10,56.2341325190349,63
"1892",10,14.6779926762207,63
"1893",12.1152765862859,26.1015721568254,63
"1894",12.1152765862859,46.4158883361278,63
"1895",14.6779926762207,38.3118684955729,63
"1896",17.7827941003892,21.5443469003188,63
"1897",17.7827941003892,26.1015721568254,63
"1898",21.5443469003188,46.4158883361278,63
"1899",31.6227766016838,38.3118684955729,63
"1900",31.6227766016838,56.2341325190349,63
"1901",10,56.2341325190349,62
"1902",10,14.6779926762207,62
"1903",12.1152765862859,26.1015721568254,62
"1904",12.1152765862859,46.4158883361278,62
"1905",14.6779926762207,31.6227766016838,62
"1906",17.7827941003892,21.5443469003188,62
"1907",17.7827941003892,46.4158883361278,62
"1908",21.5443469003188,38.3118684955729,62
"1909",26.1015721568254,31.6227766016838,62
"1910",38.3118684955729,56.2341325190349,62
"1911",10,56.2341325190349,61
"1912",10,14.6779926762207,61
"1913",12.1152765862859,26.1015721568254,61
"1914",12.1152765862859,46.4158883361278,61
"1915",14.6779926762207,31.6227766016838,61
"1916",17.7827941003892,21.5443469003188,61
"1917",17.7827941003892,31.6227766016838,61
"1918",21.5443469003188,56.2341325190349,61
"1919",26.1015721568254,38.3118684955729,61
"1920",38.3118684955729,46.4158883361278,61
"1921",10,56.2341325190349,60
"1922",10,14.6779926762207,60
"1923",12.1152765862859,26.1015721568254,60
"1924",12.1152765862859,46.4158883361278,60
"1925",14.6779926762207,26.1015721568254,60
"1926",17.7827941003892,21.5443469003188,60
"1927",17.7827941003892,38.3118684955729,60
"1928",21.5443469003188,56.2341325190349,60
"1929",31.6227766016838,38.3118684955729,60
"1930",31.6227766016838,46.4158883361278,60
"1931",10,56.2341325190349,59
"1932",10,14.6779926762207,59
"1933",12.1152765862859,26.1015721568254,59
"1934",12.1152765862859,46.4158883361278,59
"1935",14.6779926762207,21.5443469003188,59
"1936",17.7827941003892,38.3118684955729,59
"1937",17.7827941003892,46.4158883361278,59
"1938",21.5443469003188,26.1015721568254,59
"1939",31.6227766016838,38.3118684955729,59
"1940",31.6227766016838,56.2341325190349,59
"1941",10,56.2341325190349,58
"1942",10,14.6779926762207,58
"1943",12.1152765862859,26.1015721568254,58
"1944",12.1152765862859,46.4158883361278,58
"1945",14.6779926762207,21.5443469003188,58
"1946",17.7827941003892,31.6227766016838,58
"1947",17.7827941003892,38.3118684955729,58
"1948",21.5443469003188,56.2341325190349,58
"1949",26.1015721568254,31.6227766016838,58
"1950",38.3118684955729,46.4158883361278,58
"1951",10,56.2341325190349,57
"1952",10,14.6779926762207,57
"1953",12.1152765862859,26.1015721568254,57
"1954",12.1152765862859,46.4158883361278,57
"1955",14.6779926762207,17.7827941003892,57
"1956",17.7827941003892,46.4158883361278,57
"1957",21.5443469003188,31.6227766016838,57
"1958",21.5443469003188,38.3118684955729,57
"1959",26.1015721568254,56.2341325190349,57
"1960",31.6227766016838,38.3118684955729,57
"1961",10,56.2341325190349,56
"1962",10,14.6779926762207,56
"1963",12.1152765862859,26.1015721568254,56
"1964",12.1152765862859,46.4158883361278,56
"1965",14.6779926762207,17.7827941003892,56
"1966",17.7827941003892,38.3118684955729,56
"1967",21.5443469003188,38.3118684955729,56
"1968",21.5443469003188,56.2341325190349,56
"1969",26.1015721568254,31.6227766016838,56
"1970",31.6227766016838,46.4158883361278,56
"1971",10,56.2341325190349,55
"1972",10,14.6779926762207,55
"1973",12.1152765862859,26.1015721568254,55
"1974",12.1152765862859,46.4158883361278,55
"1975",14.6779926762207,17.7827941003892,55
"1976",17.7827941003892,38.3118684955729,55
"1977",21.5443469003188,31.6227766016838,55
"1978",21.5443469003188,56.2341325190349,55
"1979",26.1015721568254,46.4158883361278,55
"1980",31.6227766016838,38.3118684955729,55
"1981",10,56.2341325190349,54
"1982",10,14.6779926762207,54
"1983",12.1152765862859,26.1015721568254,54
"1984",12.1152765862859,46.4158883361278,54
"1985",14.6779926762207,17.7827941003892,54
"1986",17.7827941003892,31.6227766016838,54
"1987",21.5443469003188,46.4158883361278,54
"1988",21.5443469003188,56.2341325190349,54
"1989",26.1015721568254,38.3118684955729,54
"1990",31.6227766016838,38.3118684955729,54
"1991",10,56.2341325190349,53
"1992",10,14.6779926762207,53
"1993",12.1152765862859,26.1015721568254,53
"1994",12.1152765862859,31.6227766016838,53
"1995",14.6779926762207,56.2341325190349,53
"1996",17.7827941003892,21.5443469003188,53
"1997",17.7827941003892,38.3118684955729,53
"1998",21.5443469003188,31.6227766016838,53
"1999",26.1015721568254,46.4158883361278,53
"2000",38.3118684955729,46.4158883361278,53
"2001",10,56.2341325190349,52
"2002",10,14.6779926762207,52
"2003",12.1152765862859,26.1015721568254,52
"2004",12.1152765862859,31.6227766016838,52
"2005",14.6779926762207,56.2341325190349,52
"2006",17.7827941003892,21.5443469003188,52
"2007",17.7827941003892,31.6227766016838,52
"2008",21.5443469003188,46.4158883361278,52
"2009",26.1015721568254,38.3118684955729,52
"2010",38.3118684955729,46.4158883361278,52
"2011",10,56.2341325190349,51
"2012",10,14.6779926762207,51
"2013",12.1152765862859,21.5443469003188,51
"2014",12.1152765862859,46.4158883361278,51
"2015",14.6779926762207,38.3118684955729,51
"2016",17.7827941003892,21.5443469003188,51
"2017",17.7827941003892,38.3118684955729,51
"2018",26.1015721568254,31.6227766016838,51
"2019",26.1015721568254,56.2341325190349,51
"2020",31.6227766016838,46.4158883361278,51
"2021",10,56.2341325190349,50
"2022",10,14.6779926762207,50
"2023",12.1152765862859,21.5443469003188,50
"2024",12.1152765862859,46.4158883361278,50
"2025",14.6779926762207,31.6227766016838,50
"2026",17.7827941003892,38.3118684955729,50
"2027",17.7827941003892,46.4158883361278,50
"2028",21.5443469003188,26.1015721568254,50
"2029",26.1015721568254,31.6227766016838,50
"2030",38.3118684955729,56.2341325190349,50
"2031",10,56.2341325190349,49
"2032",10,14.6779926762207,49
"2033",12.1152765862859,21.5443469003188,49
"2034",12.1152765862859,46.4158883361278,49
"2035",14.6779926762207,31.6227766016838,49
"2036",17.7827941003892,26.1015721568254,49
"2037",17.7827941003892,38.3118684955729,49
"2038",21.5443469003188,56.2341325190349,49
"2039",26.1015721568254,31.6227766016838,49
"2040",38.3118684955729,46.4158883361278,49
"2041",10,56.2341325190349,48
"2042",10,14.6779926762207,48
"2043",12.1152765862859,21.5443469003188,48
"2044",12.1152765862859,46.4158883361278,48
"2045",14.6779926762207,31.6227766016838,48
"2046",17.7827941003892,21.5443469003188,48
"2047",17.7827941003892,46.4158883361278,48
"2048",26.1015721568254,38.3118684955729,48
"2049",26.1015721568254,56.2341325190349,48
"2050",31.6227766016838,38.3118684955729,48
"2051",10,56.2341325190349,47
"2052",10,14.6779926762207,47
"2053",12.1152765862859,21.5443469003188,47
"2054",12.1152765862859,46.4158883361278,47
"2055",14.6779926762207,21.5443469003188,47
"2056",17.7827941003892,38.3118684955729,47
"2057",17.7827941003892,46.4158883361278,47
"2058",26.1015721568254,31.6227766016838,47
"2059",26.1015721568254,56.2341325190349,47
"2060",31.6227766016838,38.3118684955729,47
"2061",10,56.2341325190349,46
"2062",10,14.6779926762207,46
"2063",12.1152765862859,21.5443469003188,46
